PMID,Title,Abstract,Journal,PubDate,status,DOI
31265050,A highly active (102) surface-induced rapid degradation of a CuS nanotheranostic platform for in situ T1-weighted magnetic resonance imaging-guided synergistic therapy.,"Polyvinylpyrrolidone-modified CuS nanocrystals (CuS NCs) with high photothermal conversion efficiency (46%) and pH and near-infrared (NIR) light-triggered degradation properties are a promising nanotheranostic platform for in situ magnetic resonance imaging (MRI)-guided synergistic photothermal and photodynamic therapy. On the one hand, the (102) surface of CuS NCs has a small bandgap based on density functional theory, which leads to high photothermal conversion efficiency. On the other hand, the S vacancy formation energy of the (102) surface is favourable. On entry into tumor cells through endocytosis, the S2- ions on the (102) surface of CuS NCs can be easily oxidized under the tumor microenvironment and 808 nm laser irradiation; then, a large amount of Cu+ ions can be released from CuS NCs and accelerate the degradation of nanocrystals. Cu+ ions can generate reactive oxygen species (ROS) under the tumor microenvironment and 808 nm laser irradiation. Meanwhile, the oxidation product Cu2+ ions can be generated from the oxidized Cu+ ions and applied for in situ T1-weighted magnetic resonance imaging. Moreover, the biodegradable CuS NCs possess a high tumor uptake and can be rapidly excreted with a low long-term retention/toxicity. Therefore, degradable and multifunctional CuS NCs are a safe and efficient candidate for the diagnosis and treatment of cancer.",Nanoscale,2019,downloaded,10.1039/c9nr03830b
31264665,CuS-MnS2 nano-flowers for magnetic resonance imaging guided photothermal/photodynamic therapy of ovarian cancer through necroptosis.,"With a high incidence and high mortality rate, ovarian cancer presents a challenge for clinical practice. It is thus extremely urgent to investigate new diagnosis and therapy methods for the treatment of ovarian cancer. Ternary copper-based chalcogenide nanomaterials are attractive owing to their near infrared (NIR) response for cancer theranostic fields. However, improving the theranostic efficiency of these nanomaterials is challenging. Herein, CuS-MnS2 nano-flowers were easily synthesized and under NIR irradiation exhibited a relatively high photothermal conversion efficiency of 67.5% and a simultaneous reactive oxygen species (ROS) generation effect. Owing to these outstanding photothermal/photodynamic effects, excellent tumor ablation results could be achieved by the combined use of CuS-MnS2 nano-flowers and 808 nm NIR laser treatments. The main anticancer mechanism of CuS-MnS2 nano-flowers + NIR was likely necroptosis. In addition, the nano-flowers showed remarkable contrast enhancement according to magnetic resonance imaging (MRI). These CuS-MnS2 nano-flowers could thus serve as a promising multifunctional nanotheranostic agent for MRI and as a photothermal/photodynamic cancer therapy agent through necroptosis.",Nanoscale,2019,downloaded,10.1039/c9nr03114f
31260884,Construct of MoSe2/Bi2Se3 nanoheterostructure: Multimodal CT/PT imaging-guided PTT/PDT/chemotherapy for cancer treating.,"The development of nanotheranostic agent with imaging-guided highly therapeutic efficiency has attracted most attentions on tumor treatment. Herein, the novel MoSe2/Bi2Se3 nanosheets were designed to integrate CT/photothermal (PT) imaging and photodynamic/photothermal/chemo-therapy (PTT/PDT/chemotherapy) into one nanoplatform. Firstly, the MoSe2 nanosheets (5-30 nm) were prepared via ultrasound-assisted exfoliated method, and then by a cation-exchange strategy the novel sandwich nanostructure Bi2Se3/MoSe2/Bi2Se3 (Bi-M-3) were obtained, revealing the narrower band gap (1.17 eV) and the stronger near-infrared (NIR) absorption. Both experimental and density functional theory (DFT) calculations reveal the Z-scheme mechanism of charge transfer in the heterostructure, which induces the enhanced ROS (⋅OH) generation due to the efficient separation of photogenerated electron-hole pairs. Meanwhile, the nanoheterostructure also makes sure the improved photothermal conversion efficiency (59.3%). Besides, we also found the photothermal effect can promote the transfer photo-generated electron that is in favor of ROS generation. Furthermore, because of the higher absorption coefficient of X-ray for Bi atom, the heterostructure also exhibits the higher CT imaging contrast than pure MoSe2 sample. After the loading of anticancer drug Doxorubicin (Dox), Bi-M-3@PEG-Dox displays the acid/photothermal sensitive drug release behavior. The synergistic effect of chemotherapy, photodynamic and photothermal therapy further induces the superior cancer cell apoptosis and enhanced antitumor effect.",Biomaterials,2019,downloaded,10.1016/j.biomaterials.2019.119282
31241895,Atomically Precise Gold-Levonorgestrel Nanocluster as a Radiosensitizer for Enhanced Cancer Therapy.,"Gold nanoclusters have become promising radiosensitizers due to their ultrasmall size and robust ability to adsorb, scatter, and re-emit radiation. However, most of the previously reported gold nanocluster radiosensitizers do not have a precise atomic structure, causing difficulties in understanding the structure-activity relationship. In this study, a structurally defined gold-levonorgestrel nanocluster consisting of Au8(C21H27O2)8 (Au8NC) with bright luminescence (58.7% quantum yield) and satisfactory biocompatibility was demonstrated as a nanoradiosensitizer. When the Au8NCs were irradiated with X-rays, they produced reactive oxygen species (ROS), resulting in irreversible cell apoptosis. As indicated by in vivo tumor formation experiments, tumorigenicity was significantly suppressed after one radiotherapy treatment with the Au8NCs. In addition, compared with tumors treated with X-rays (4 Gy) alone, tumors treated with the nanosensitizer exhibited an inhibition rate of 74.2%. This study contributes to the development of atomically precise gold nanoclusters as efficient radiosensitizers.",ACS nano,2019,downloaded,10.1021/acsnano.9b03767
31228705,"Multifunctional low-temperature photothermal nanodrug with in vivo clearance, ROS-Scavenging and anti-inflammatory abilities.","Harsh photothermal temperatures, long-term body retention of nanoagents, elevated ROS and inflammation induction all threaten the normal tissues, thus hindering the translation of photothermal therapy (PTT) from bench to clinical practice. To resolve these problems, we have developed a disassembled theranostic nanodrug Qu-FeIIP based on the quercetin coordination. Herein, quercetin is not only the heat shock protein (Hsp 70) inhibitor but also the skeleton of Qu-FeIIP, realizing near-infrared light induced low-temperature PTT (45 °C) to ablate tumor completely without heat stress to normal tissues. Owing to the ROS scavenging ability of quercetin, Qu-FeIIP effectively reduces intracellular ROS and in vivo inflammatory factors (TNF-α, IL-6, IFN-γ) levels. Simultaneously, quercetin-Fe coordination is weakened when scavenging ROS, which triggers the Qu-FeIIP disassembling, resulting in effective clearance of nanoparticles from main organs 168 h post intravenous injection. Additionally, the photoacoustic and magnetic resonance dual-imaging capability of Qu-FeIIP offers excellent spatial resolution and imaging depth not only for precise tumor diagnosis but also for monitoring the nanodrug disassembling in vivo. Thus, Qu-FeIIP intrinsically integrates precise diagnosis, excellent low-temperature PTT efficacy, ROS elimination and anti-inflammatory action, dynamic disassembly and renal clearance ability into a single nanodrug, which is very promising for future clinical cancer treatment.",Biomaterials,2019,downloaded,10.1016/j.biomaterials.2019.119280
31084016,Intelligent Hollow Pt-CuS Janus Architecture for Synergistic Catalysis-Enhanced Sonodynamic and Photothermal Cancer Therapy.,"As a noninvasive treatment modality, ultrasound (US)-triggered sonodynamic therapy (SDT) shows broad and promising applications to overcome the drawbacks of traditional photodynamic therapy (PDT) in combating cancer. However, the SDT efficacy is still not satisfactory without oxygen (O2) assistance. In addition, there is also much space to explore the SDT-based synergistic therapeutic modalities. Herein, a novel Pt-CuS Janus composed of hollow semiconductor CuS and noble metallic Pt was rationally designed and successfully synthesized. The hollow CuS shows a large inner cavity for loading sonosensitizer molecules (tetra-(4-aminophenyl) porphyrin, TAPP) to implement SDT. Moreover, the deposition of Pt not only enhances photothermal performance compared with those of CuS nanoparticles (NPs) due to the effect of the local electric field enhancement but also possesses nanozyme activity for catalyzing decomposition of endogenous overexpressed hydrogen peroxide (H2O2) to produce O2 that can overcome tumor hypoxia and augment the SDT-induced highly toxic reactive oxygen species (ROS) production for efficient cancer cell apoptosis. Importantly, the generated heat of Pt-CuS by 808 nm laser irradiation can accelerate the catalytic activity of Pt and elevate the O2 level that further facilitates SDT efficacy. Interestingly, the thermally sensitive copolymer coated around the Janus can act as a smart switch to regulate the catalytic ability of Pt and control TAPP release that has a significant effect on modulating the therapeutic effect. The synergistic catalysis-enhanced SDT efficiency and highly photothermal effect almost realized complete tumor resection without obvious reoccurrence and simultaneously displayed a highly therapeutic biosafety. Furthermore, the high optical absorbance allows the as-synthesized Pt-CuS Janus for photoacoustic (PA) imaging and NIR thermal imaging. This work develops a versatile nanoplatform for a multifunctional theranostic strategy and broadens the biological applications by rationally designing their structure.",Nano letters,2019,downloaded,10.1021/acs.nanolett.9b01595.s001
31028888,O2-evolving and ROS-activable nanoparticles for treatment of multi-drug resistant Cancer by combination of photodynamic therapy and chemotherapy.,"Herein, a novel nano-system IF7-ROSPCNP, which is O2-evolving and reactive oxygen species (ROS)-activable, was developed for enhancing the combination chemotherapy and photodynamic therapy (PDT). The nanoparticles composed of photosensitizers (disulfonated meso-tetraphenylporphine, TPPS2a) and catalase in the inner core, doxorubicin (DOX) in the polymeric shell and functionalized on its surface with IF7 peptide, which specially bind to annexin 1. As confirmed that the structure of IF7-ROSPCNP was able to remain intact under normal physiological conditions. After IF7-ROSPCNP was selectively entrapped by the annexin 1-positive and ROS-abundant MCF-7/ADR cells, the shell of nanoparticles was ruptured and the entrapped photosensitizers were completely released out. Under irradiation, ROS was continuously produced and the DOX, which was conjugated to the terminal of polylactic copolymer (mPEG-PLA) by a ROS-cleavable linkage, was subsequently released. With such strategy, cellular uptake of drugs was dramatically improved resulted in an enhanced cytotoxicity and anti-tumor effect on drug resistant cancer.","Nanomedicine : nanotechnology, biology, and medicine",2019,downloaded,10.1016/j.nano.2019.03.007
31010287,Endogenous Reactive Oxygen Species-Triggered Morphology Transformation for Enhanced Cooperative Interaction with Mitochondria.,"The morphology controlled molecular assemblies play vital roles in biological systems. Here we present endogenous reactive oxygen species (ROS)-triggered morphology transformation of polymer-peptide conjugates (PPCs) for cooperative interaction with mitochondria, exhibiting high tumor therapeutic efficacy. The PPCs are composed of (i) a β-sheet-forming peptide KLVFF conjugated with poly(ethylene glycol) through ROS-cleavable thioketal, (ii) a mitochondria-targeting cytotoxic peptide KLAK, and (iii) a poly(vinyl alcohol) backbone. The self-assembled PPCs nanoparticles can enter cells and target mitochondria. Because of overgenerated ROS around mitochondria in most cancer cells, the thioketal linker can be cleaved, leading to transformation from nanoparticles to fibrous nanostructures. As a result, the locational nanofibers with exposure of KLAK exhibit enhanced multivalent cooperative interactions with mitochondria, which causes selective cytotoxicity against cancer cells and powerful tumor suppression efficacy in vivo. As the first example of ROS-triggered intracellular transformation, the locational assembly strategy in vivo may provide a new insight for disease diagnosis and therapy through enhanced interaction with targeting site.",Journal of the American Chemical Society,2019,downloaded,10.1021/jacs.8b07727
30940505,The phenotype of target pancreatic cancer cells influences cell death by magnetic hyperthermia with nanoparticles carrying gemicitabine and the pseudo-peptide NucAnt.,"In this paper we show that conjugation of magnetic nanoparticles (MNPs) with Gemcitabine and/or NucAnt (N6L) fostered their internalization into pancreatic tumor cells and that the coupling procedure did not alter the cytotoxic potential of the drugs. By treating tumor cells (BxPC3 and PANC-1) with the conjugated MNPs and magnetic hyperthermia (43 °C, 60 min), cell death was observed. The two pancreatic tumor cell lines showed different reactions against the combined therapy according to their intrinsic sensitivity against Gemcitabine (cell death, ROS production, ability to activate ERK 1/2 and JNK). Finally, tumors (e.g. 3 mL) could be effectively treated by using almost 4.2 × 105 times lower Gemcitabine doses compared to conventional therapies. Our data show that this combinatorial therapy might well play an important role in certain cell phenotypes with low readiness of ROS production. This would be of great significance in distinctly optimizing local pancreatic tumor treatments.","Nanomedicine : nanotechnology, biology, and medicine",2019,downloaded,10.1016/j.nano.2018.12.019
30927714,Ultrasmall Cu2-xS nanodots as photothermal-enhanced Fenton nanocatalysts for synergistic tumor therapy at NIR-II biowindow.,"Reactive oxygen species (ROS)-mediated nanocatalytic therapy, as conducted by the tumor microenvironment to generate toxic hydroxyl (OH) radicals with the assistant of Fenton nanocatalysts, exhibits high tumor-therapeutic promise due to its high therapeutic selectivity and desirable therapeutic outcome. The mostly explored Fe-based Fenton nanocatalysts-enabled nanocatalytic cancer therapy substantially suffers from lowed pH condition and the corresponding therapeutic effect is still far from satisfactory for further clinic application. In this work, we report, for the first time, that copper (Cu)-based nanocatalysts have the intrinsic capability to catalyze hydrogen peroxide (H2O2) into hydroxyl radicals in a wide range pH condition with the comparable and even better performance as compared to mostly explored Fe-based nanocatalysts. Especially, ultrasmall (≤5 nm) PEGylated Cu2-xS nanodots (Cu2-xS-PEG) were fabricated to serve as the novel Fenton nanocatalysts for nanocatalytic tumor therapy. Importantly, taking the unique advantage of high near infrared (NIR) light absorbance at NIR-II biowindow (1000-1350 nm), light-activated photonic theranostic modality, i.e. photoacoustic imaging and photothermal therapy at both NIR-II biowindows was introduced, which could efficiently delineate/monitor the tumor regions and synergistically enhance Fenton-mediated therapeutic efficacy by photonic hyperthermia, respectively. Both systematic in vitro and in vivo experiments have demonstrated the high therapeutic efficacy of Cu2-xS-enabled synergistic photothermal hyperthermia-enhanced nanocatalytic therapy. This work not only provides a nanoparticle-augmented synergistic cancer-therapeutic modality, but also enriches the totally new nanocatalyst types for catalytic Fenton reaction-based nanocatalytic tumor therapy.",Biomaterials,2019,downloaded,10.1016/j.biomaterials.2019.03.014
30860814,Hydrothermal Galvanic-Replacement-Tethered Synthesis of Ir-Ag-IrO2 Nanoplates for Computed Tomography-Guided Multiwavelength Potent Thermodynamic Cancer Therapy.,"Beyond the synthesis of typical nanocrystals, various breakthrough approaches have been developed to provide more useful structural features and functionalities. Among them, galvanic replacement, a structural transformation reaction accompanied by constituent element substitution, has been applied to various areas. However, the innovative improvement for galvanic replacement needs to be considered because of the limitation of applicable element pairs to maintain structural stability. To expand the boundary of galvanic-replacement-mediated synthesis, we have become interested in the Group 9 metallic element Ir, which is considered a fascinating element in the field of catalysis, but whose size and shape regulation has been conventionally regarded as difficult. To overcome the current limitations, we developed a hydrothermal galvanic-replacement-tethered synthetic route to prepare Ir-Ag-IrO2 nanoplates (IrNPs) with a transverse length of tens of nanometers and a rough surface morphology. A very interesting photoreactivity was observed from the prepared IrNPs, with Ag and IrO2 coexisting partially, which showed photothermal conversion and photocatalytic activity at different ratios against extinction wavelengths of 473, 660, and 808 nm. The present IrNP platform showed excellent photothermal conversion efficiency under near-infrared laser irradiation at 808 nm and also represented an effective cancer treatment in vitro and in vivo through a synergistic effect with reactive oxygen species (ROS) generation. In addition, computed tomography (CT) imaging contrast effects from Ir and IrO2 composition were also clearly observed.",ACS nano,2019,downloaded,10.1021/acsnano.8b09516.s001
30720814,SnxWO3 as a theranostic platform for realizing multi-imaging-guided photothermal/photodynamic combination therapy.,"Precise oncotherapy requires effective cancer treatments that are guided by clinical imaging techniques. One of the most representative cases is multi-imaging-guided phototherapy. This study presents a novel multifunctional theranostic agent of SnxWO3 tungsten bronze, which is an excellent light absorber in the near infrared (NIR) range. Theoretical calculations based on density functional theory confirm that the insertion of donor Sn atoms into orthorhombic WO3 gives rise to the broadband visible-NIR absorption. Accordingly, both the photothermal effect and reactive oxygen species (ROS) production could be realized under NIR light irradiation by SnxWO3 tungsten bronze nanocrystals, thereby triggering the potent in vivo photothermal and photodynamic synergistic therapy. Meanwhile, modified SnxWO3 tungsten bronze has the functions of photoacoustic imaging (PAI), X-ray computed tomography (CT) imaging and near-infrared fluorescence (NIRF) imaging for tumor detection as well. Finally, for investigating the antitumor mechanism of in vivo solid tumors, clinical imaging modalities of B-mode ultrasonography (US) and magnetic resonance imaging (MRI) are employed to monitor the tumor evolution process after the photo-treatment, verifying a typically liquefactive necrosis process. These results indicate that the SnxWO3 tungsten bronze nanostructure is a promising theranostic agent for imaging-guided cancer therapy.",Nanoscale,2019,downloaded,10.1039/c8nr08771g
30667014,Titania-coated 2D gold nanoplates as nanoagents for synergistic photothermal/sonodynamic therapy in the second near-infrared window.,"The development of efficient nanomedicines to improve anticancer therapeutic effects is highly attractive. In this work, we firstly report titania-coated Au nanoplate (Au NPL@TiO2) heterostructures, which play dual roles as nanoagents for synergistic photothermal/sonodynamic therapy in the second near-infrared (NIR) window. On the one hand, because the controlled TiO2 shells endow the Au NPL@TiO2 nanostructures with a red shift to the NIR II region, the as-prepared Au NPL@TiO2 nanostructures possess a high photothermal conversion efficiency of 42.05% when irradiated by a 1064 nm laser and are anticipated to be very promising candidates as photothermal agents. On the other hand, the Au nanoplates (Au NPLs), as electron traps, vastly improve the generation of reactive oxygen species (ROS) by the Au NPL@TiO2 nanostructures in contrast with pure TiO2 shell nanoparticles upon activation by ultrasound (US) via a sonodynamic process. Moreover, the toxicity and therapeutic effect of the Au NPL@TiO2 nanostructures were relatively systemically evaluated in vitro. The Au NPL@TiO2 nanostructures generate a large amount of intracellular ROS and exhibit laser power density-dependent toxicity, which eventually induces apoptosis of cancer cells. Furthermore, a synergistic therapeutic effect, with a cell viability of only 20.3% upon both photothermal and sonodynamic activation, was achieved at low concentrations of the Au NPL@TiO2 nanostructures. Experiments on mice also demonstrate the superiority of the combination of PTT and SDT, with the total elimination of tumors. This work provides a way of applying two-dimensional (2D) gold nanoplate core/TiO2 shell nanostructures as novel nanoagents for advanced multifunctional anticancer therapies in the second NIR window.",Nanoscale,2019,downloaded,10.1039/c8nr07188h
30662940,A self-illuminating nanoparticle for inflammation imaging and cancer therapy.,"Nanoparticles have been extensively used for inflammation imaging and photodynamic therapy of cancer. However, the major translational barriers to most nanoparticle-based imaging and therapy applications are the limited depth of tissue penetration, inevitable requirement of external irradiation, and poor biocompatibility of the nanoparticles. To overcome these critical limitations, we synthesized a sensitive, specific, biodegradable luminescent nanoparticle that is self-assembled from an amphiphilic polymeric conjugate with a luminescent donor (luminol) and a fluorescent acceptor [chlorin e6 (Ce6)] for in vivo luminescence imaging and photodynamic therapy in deep tissues. Mechanistically, reactive oxygen species (ROS) and myeloperoxidase generated in inflammatory sites or the tumor microenvironment trigger bioluminescence resonance energy transfer and the production of singlet oxygen (1O2) from the nanoparticle, enabling in vivo imaging and cancer therapy, respectively. This self-illuminating nanoparticle shows an excellent in vivo imaging capability with suitable tissue penetration and resolution in diverse animal models of inflammation. It is also proven to be a selective, potent, and safe antitumor nanomedicine that specifically kills cancer cells via in situ 1O2 produced in the tumor microenvironment, which contains a high level of ROS.",Science advances,2019,downloaded,10.1126/sciadv.aat2953
30654184,PEGylated mesoporous Bi2S3 nanostars loaded with chlorin e6 and doxorubicin for fluorescence/CT imaging-guided multimodal therapy of cancer.,"Taking advantage of the mesoporous structure of bismuth sulfide nanostars (Bi2S3 NSs), a chemotherapeutic drug of doxorubicin (DOX) and a photosensitizer of chlorin e6 (Ce6) were concurrently loaded in the PEGylated Bi2S3 NSs to formulate a multifunctional nanocomplex (BPDC NSs) for tumor theranostics. BPDC NSs have excellent photothermal conversion efficiency and a capacity of yielding reactive oxygen species (ROS) upon laser irradiation, and can realize on-demand drug release by either pH-activation or thermal induction. Accumulation of the nanodrug could be monitored in real-time by infrared thermal imaging, fluorescence imaging and computed tomography (CT). More importantly, the combination effects of photothermal therapy (PTT), photodynamic therapy (PDT) and chemotherapy were demonstrated to dramatically suppress solid tumors without recurrence in vivo. Featuring low systemic toxicity and high biocompatibility, this nanoplatform could be a promising derivative of Bi2S3 NSs for imaging-guided theranostics of cancer.","Nanomedicine : nanotechnology, biology, and medicine",2019,downloaded,10.1016/j.nano.2018.12.013
30589210,Metalloporphyrin Complex-Based Nanosonosensitizers for Deep-Tissue Tumor Theranostics by Noninvasive Sonodynamic Therapy.,"Metal complexes are widely used as anticancer drugs, while the severe side effects of traditional chemotherapy require new therapeutic modalities. Sonodynamic therapy (SDT) provides a significantly noninvasive ultrasound (US) treatment approach by activating sonosensitizers and initiating reactive oxygen species (ROS) to damage malignant tissues. In this work, three metal 4-methylphenylporphyrin (TTP) complexes (MnTTP, ZnTTP, and TiOTTP) are synthesized and encapsulated with human serum albumin (HSA) to form novel nanosonosensitizers. These nanosonosensitizers generate abundant singlet oxygen (1 O2 ) under US irradiation, and importantly show excellent US-activatable abilities with deep-tissue depths up to 11 cm. Compared to ZnTTP-HSA and TiOTTP-HSA, MnTTP-HSA exhibits the strongest ROS-activatable behavior due to the lowest highest occupied molecular orbital-lowest unoccupied molecular orbital gap energy by density functional theory. It is also effective for deep-tissue photoacoustic/magnetic resonance dual-modal imaging to trace the accumulation of nanoparticles in tumors. Moreover, MnTTP-HSA intriguingly achieves high SDT efficiency for simultaneously suppressing the growth of bilateral tumors away from ultrasound source in mice. This work develops a deep-tissue imaging-guided SDT strategy through well-defined metalloporphyrin nanocomplexes and paves a new way for highly efficient noninvasive SDT treatments of malignant tumors.","Small (Weinheim an der Bergstrasse, Germany)",2019,downloaded,10.1002/smll.201804028
30360121,"Highly Biocompatible, Fluorescence, and Zwitterionic Carbon Dots as a Novel Approach for Bioimaging Applications in Cancerous Cells.","Highly biocompatible, excellently photostable, nitrogen- and sulfur-containing novel zwitterionic carbon dots (CDs) were synthesized by microwave-assisted pyrolysis. The size of CDs were 2-5 nm, with an average size of 2.61 ± 0.7 nm. CDs were characterized by UV/vis spectroscopy, fluorescence spectroscopy, zeta potential, Fourier-transform infrared spectroscopy, X-ray diffraction, and time-resolved fluorescence spectroscopy. CDs were known to emit blue fluorescence when excited at 360 nm, that is, UV region, and emit in the blue region of visible spectrum, that is, at 443 nm. CDs showed excitation-independent photoluminescence behavior and were highly fluorescent even at lower concentration under UV light. These CDs were highly fluorescent in nature, with the quantum yield being as high as 80%, which is comparable to that of organic dyes. The CDs were further used to image two different oral cancer cell lines, namely, FaDu (human pharyngeal carcinoma) and Cal-27 (human tongue carcinoma). The cell viability assay demonstarted that CDs were highly biocompatible, which was further confirmed by the side scattering studies as no change in the granularity was observed even at the highest concentration of 1600 μg/mL. The generation of reactive oxygen species (ROS) was also investigated and negligible generaton of ROS was detected. In addition to that, the uptake phenomenon, cell cycle analysis, exocytosis, and cellular uptake at 4 °C and in the presence of ATP inhibitor were studied. It was found that CDs easily cross the plasma membrane without hampering the cellular integrity.",ACS applied materials & interfaces,2018,downloaded,10.1021/acsami.8b13217.s001
30346453,Ultrasound-targeted photodynamic and gene dual therapy for effectively inhibiting triple negative breast cancer by cationic porphyrin lipid microbubbles loaded with HIF1α-siRNA.,"Triple-negative breast cancer (TNBC), which is a kind of aggressive breast cancer, has a much higher recurrence rate and a shorter overall survival rate than other breast cancer subtypes owing to its lack of expression of the progesterone receptor (PR), estrogen receptor (ER) and HER2. For improving the therapeutic efficacy of TNBC, we developed a new kind of multifunctional cationic porphyrin-grafted lipid (CPGL) microbubble loaded with HIF 1α siRNA (siHIF@CpMB). Owing to the amphiphilic structure of CPGL, it can be self-assembled into microbubbles (MBs) with conventional lipids and the porphyrin group could be used as a photosensitizer for photodynamic therapy (PDT), while the amino group could adsorb HIF 1α siRNA (siHIF) through electrostatic adsorption. Such MBs possess a remarkably high drug loading content and less premature drug release. Distribution of MBs could be easily monitored by real-time US imaging (3-12 MHz). Furthermore, with the assistance of ultrasound targeted microbubble destruction (UTMD), siHIF@CpMBs could be efficiently converted into nanoparticles in situ, facilitating the accumulation of porphyrin and siRNA at the tumor site through the cavitation effect. HIF 1α siRNA down-regulated the HIF 1α level, which was induced by the common hypoxic tumor environment or the ROS (generated by PDT), enhanced the PDT efficacy and partly inhibited the tumor progression. Therefore, UTMD assisted combination of PDT and gene therapy was believed to be an effective therapeutic strategy for TNBC.",Nanoscale,2018,downloaded,10.1039/c8nr03074j
30288516,A biodegradable fluorescent nanohybrid for photo-driven tumor diagnosis and tumor growth inhibition.,"Specific targeting and phototriggered therapy in mouse model have recently emerged as the starting point of cancer theragnosis. Herein, we report a bioresponsive and degradable nanohybrid, a liposomal nanohybrid decorated with red emissive carbon dots, for localized tumor imaging and light-mediated tumor growth inhibition. Unsaturated carbon dots (C-dots) anchored to liposomes convert near-infrared (NIR) light into heat and also produce reactive oxygen species (ROS), demonstrating the capability of phototriggered cancer cell death and tumor regression. The photothermal and oxidative damage of breast tumor by the nonmetallic nanohybrid has also been demonstrated. Designed nanoparticles show excellent aqueous dispersibility, biocompatibility, light irradiated enhanced cellular uptake, release of reactive oxygen species, prolonged and specific tumor binding ability and good photothermal response (62 °C in 5 minutes). Safe and localized irradiation of 808 nm light demonstrates significant tumor growth inhibition and bioresponsive degradation of the fluorescent nanohybrid without affecting the surrounding healthy tissues.",Nanoscale,2018,downloaded,10.1039/c8nr05164j
30227273,Cancer-specific chemotherapeutic strategy based on the vitamin K3 mediated ROS regenerative feedback and visualized drug release in vivo.,"A promising theranostic nanosystem VK3-CPT@Ru-CD is designed and fabricated by the host-guest driven self-assembly between the fluorescent adamantine-functionalized Ru(II) complexes and the ROS-labile-cyclodextrin modified thioketal linkers, in which anticancer drug camptothecin (CPT) and vitamin K3 (VK3) are effectively co-encapsulated. On account of the generative feedback between the intracellular redox cycling of VK3 and the high degree of ROS-triggered collapse of nanoparticles, VK3-CPT@Ru-CD can facilitate cancer-specific ROS amplification and drug release selectively in cancer cells, thus realizing the selective killing of tumor with minimal side-effects both in vitro and in vivo, the therapeutic effect of which is more prominent than the free anti-cancer drugs. More interestingly, the menadione structure of encapsulated VK3 can effectively quench the inherent fluorescence of Ru-CD, and a fluorescence lightening up phenomenon is observed accompanied with the ROS-triggered drug release, which can be utilized for real-time tracking of drug release in vitro and in vivo.",Biomaterials,2018,downloaded,10.1016/j.biomaterials.2018.08.065
30207691,Honeycomb-Satellite Structured pH/H2O2-Responsive Degradable Nanoplatform for Efficient Photodynamic Therapy and Multimodal Imaging.,"The oxygen-deprived environment of a solid tumor is still great restriction in achieving an efficient photodynamic therapy (PDT). In this work, we developed a smart pH-controllable and H2O2-responsive nanoplatform with degradable property, which was based on honeycomb manganese oxide (hMnO2) nanospheres loaded with Ce6-sensitized core-shell-shell structured up-conversion nanoparticles (NaGdF4:Yb/Er,Tm@NaGdF4:Yb@NaNdF4:Yb) (abbreviated as hMUC). In the system, the speedy breakup of the as-prepared hMnO2 nanostructures results in release of loaded Ce6-sensitized UCNPs under the condition of H2O2 in acid solution. When exposed to tissue-penetrable 808 nm laser, up-conversion nanoparticles (UCNPs) emit higher-energy visible photons which would be absorbed by Ce6 to yield cytotoxic reactive oxygen species (ROS), thus triggering PDT treatment naturally. Moreover, the in vitro and in vivo experiments demonstrate that hMUC sample with the honeycomb-satellite structure can serve as multimodal bioimaging contrast agent for self-enhanced upconversion luminescence (UCL), magnetic resonance imaging (MRI) and computed tomography (CT) imaging, indicating that the as-prepared hMUC could be used in imaging-guided diagnosis and treatment, which has a potential application in the PDT treatment of tumor.",ACS applied materials & interfaces,2018,downloaded,10.1021/acsami.8b10207.s001
29932633,Intracellular ROS Induction by Ag@ZnO Core-Shell Nanoparticles: Frontiers of Permanent Optically Active Holes in Breast Cancer Theranostic.,"In this study, we investigated whether ZnO coating on Ag nanoparticles (NPs) tunes electron flux and hole figuration at the metal-semiconductor interface under UV radiation. This effect triggers the photoactivity and generation of reactive oxygen species from Ag@ZnO NPs, which results in enhanced cytotoxic effects and apoptotic cell death in human breast cancer cells (MDA-MB231). In this context, upregulation of apoptotic cascade proteins (i.e., Bax/Bcl2 association, p53, cytochrome c, and caspase-3) along with activation of oxidative stress proteins suggested the occurrence of apoptosis by Ag@ZnO NPs in cancer cells through the mitochondrial pathway. Also, preincubation of breast cancer cells with Ag@ZnO NPs in dark conditions muted NP-related toxic effects and consequent apoptotic fate, highlighting biocompatible properties of unexcited Ag@ZnO NPs. Furthermore, the diagnostic efficacy of Ag@ZnO NPs as computed tomography (CT)/optical nanoprobes was investigated. Results confirmed the efficacy of the photoactivated system in obtaining desirable outcomes from CT/optical imaging, which represents novel theranostic NPs for simultaneous imaging and treatment of cancer.",ACS applied materials & interfaces,2018,downloaded,10.1021/acsami.8b03822
